id_act,Амельченко Василий Васильевич,Витко Артем Леонидович,Вовк Виктор Иванович,Галасюк Виктор Валерьевич,Гулак Александр Михайлович,Заружко Валерия Леонидовна,Кириченко Алексей Николаевич,Корчинская Оксана Анатольевна,Кошелева Алена Владимировна,Куприенко Олег Васильевич,Ленский Алексей Алексеевич,Линько Дмитрий Владимирович,Лозовой Андрей Сергеевич,Ляшко Олег Валериевич,Мосийчук Игорь Владимирович,Попов Игорь Владимирович,Рыбалка Сергей Викторович,Силантьев Денис Олегович,Скуратовский Сергей Иванович,Чижмарь Юрий Васильевич,Шухевич Юрий-Богдан Романович
61415|1425808,1.0,1.0,-0.25,-0.25,1.0,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,1.0,-0.25,-0.5
61415|1425908,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1426008,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1426408,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1426508,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1426608,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1426708,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1426808,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1426908,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1427008,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1427108,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1427208,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1427308,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1427408,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1427508,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1427608,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,1.0
61415|1427708,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1427808,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,1.0
61415|1427908,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1428008,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1428108,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,1.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1428208,-0.25,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1428308,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25
61415|1428408,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1428508,1.0,-0.25,-0.5,-0.25,1.0,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1428608,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1428708,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1428808,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,1.0
61415|1428908,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1429008,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1429108,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1429208,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1429308,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1429408,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,1.0,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1429508,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1429608,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1429708,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1429808,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1429908,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1430008,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1430108,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1430208,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1430308,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1430408,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1430508,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1430608,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1430708,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1430808,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1430908,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1431008,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1431108,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1431208,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1431308,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1431408,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1431508,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1431608,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1431708,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1431808,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1431908,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1432008,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
61415|1432108,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5
